지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
133,대전,2023-03-14 13:00,16,,2.2,250,14,2.5,-11.5,1010,1018,1,3.13,,,2,2,Ac,48,5000,,,23.6,13.7,8.2,8.1,8.2
133,대전,2023-03-14 14:00,16.6,,3.7,230,12,2.3,-12.9,1008.9,1016.9,1,2.82,,,3,3,Ac,50,5000,,,24.5,15.1,9.2,8.8,8.6
133,대전,2023-03-14 15:00,16.9,,2.8,200,15,2.9,-9.9,1008.4,1016.4,1,2.5,,,0,0,,,5000,,,23.5,15.8,10.2,9.5,9
133,대전,2023-03-14 16:00,17.4,,2.5,270,15,3,-9.5,1008.1,1016.1,1,2.12,,,0,0,,,5000,,,23,16.2,11,10.1,9.4
133,대전,2023-03-14 17:00,17.1,,2.3,230,18,3.5,-7.4,1007.8,1015.8,1,1.44,,,0,0,,,4624,,,19,15.8,11.5,10.5,9.8
133,대전,2023-03-14 18:00,15.3,,2.2,250,25,4.3,-4.6,1007.9,1016,1,0.66,,,0,0,,,5000,,,12.7,14.1,11.6,10.9,10.2
133,대전,2023-03-14 19:00,13.5,,1.9,250,36,5.6,-1.3,1008.5,1016.6,0.2,0.05,,,0,0,,,5000,,,9.9,12.6,11.5,11,10.4
133,대전,2023-03-14 20:00,11.9,,1.7,200,44,6.1,0,1009.3,1017.5,,,,,0,0,,,4789,,,8.1,11.3,11.1,11,10.6
133,대전,2023-03-14 21:00,10.7,,2,180,53,6.8,1.4,1009.8,1018,,,,,0,0,,,4373,,,6.8,10.3,10.7,10.8,10.6
133,대전,2023-03-14 22:00,10.1,,2.7,200,58,7.1,2.1,1010.2,1018.4,,,,,0,0,,,4304,,,6.1,9.5,10.3,10.6,10.6
133,대전,2023-03-14 23:00,9.1,,1.9,200,62,7.1,2.1,1010.4,1018.7,,,,,0,0,,,4023,,,5.1,8.8,9.9,10.3,10.5
133,대전,2023-03-15 0:00,8.1,,1.7,180,65,7,1.9,1010.3,1018.6,,,,,0,0,,,4035,,,4.2,8.1,9.5,10.1,10.4
133,대전,2023-03-15 1:00,6.4,,2,340,70,6.7,1.3,1010.6,1019,,,,,0,0,,,4130,,,4,7.6,9.1,9.8,10.2
133,대전,2023-03-15 2:00,5.5,,1.2,160,73,6.6,1,1010.7,1019.1,,,,,0,0,,,3774,,,3.1,7,8.8,9.6,10.1
133,대전,2023-03-15 3:00,5,,0,0,75,6.5,0.9,1010.6,1019,,,,,0,0,,,3072,,,2.6,6.4,8.4,9.3,9.9
133,대전,2023-03-15 4:00,4.6,,0.8,20,74,6.2,0.3,1010.9,1019.3,,,,,0,0,,,4082,,,2.5,6.1,8.1,9.1,9.7
133,대전,2023-03-15 5:00,4.3,,1.9,110,78,6.4,0.7,1011.1,1019.5,,,,,0,0,,,2136,,,2,5.7,7.9,8.7,9.5
133,대전,2023-03-15 6:00,3.5,,1,110,79,6.2,0.1,1011.7,1020.2,,,,,0,0,,,3297,,,1.7,5.3,7.6,8.5,9.3
133,대전,2023-03-15 7:00,3.6,,0.7,110,79,6.2,0.2,1012,1020.5,0,0,,,0,0,,,3208,,,1.6,5,7.3,8.3,9.1
133,대전,2023-03-15 8:00,6.5,,0,0,69,6.7,1.2,1012.2,1020.6,1,0.41,,,0,0,,,4343,,,3.5,5.7,7.3,8.2,9.1
133,대전,2023-03-15 9:00,12.1,,1.5,180,57,8,3.8,1012.4,1020.6,1,1.15,,,0,0,,,4776,,,10.5,7.5,7.4,8.2,9
133,대전,2023-03-15 10:00,15.7,,3.5,200,46,8.1,4,1012.1,1020.2,1,1.89,,,0,0,,,5000,,,15.6,9.4,7.7,8.2,8.9
133,대전,2023-03-15 11:00,17.6,,3.6,250,39,7.8,3.4,1011.8,1019.8,1,2.49,,,3,3,Sc,15,5000,,,21,11.3,8.2,8.3,8.9
133,대전,2023-03-15 12:00,18.5,,3.4,250,36,7.6,3.1,1011.5,1019.4,0.8,2.63,,,3,3,Sc,16,5000,,,23.1,13.4,8.9,8.7,8.9
133,대전,2023-03-15 13:00,18.6,,3.7,200,35,7.5,2.8,1011,1018.9,0.9,2.92,,,5,5,Sc,17,5000,,,23.9,15.2,9.7,9.3,9.2
133,대전,2023-03-15 14:00,18.7,,4.2,270,37,7.9,3.6,1010.5,1018.4,0.4,1.78,,,7,7,Sc,18,5000,,,22.5,15.8,10.5,9.9,9.5
133,대전,2023-03-15 15:00,18.3,,3.1,250,39,8.1,4,1010.4,1018.3,0.3,1.37,,,5,4,ScCi,16,5000,,,21.4,15.8,11.2,10.4,9.8
133,대전,2023-03-15 16:00,18.3,,3,270,43,9,5.4,1010.5,1018.4,0.5,1.32,,,4,4,Sc,15,5000,,,20.3,15.9,11.7,10.9,10.2
133,대전,2023-03-15 17:00,16.7,,3.2,230,51,9.7,6.5,1011.1,1019.1,0.7,1.19,,,6,6,Sc,12,5000,,,19,15.9,12.1,11.2,10.6
133,대전,2023-03-15 18:00,15.7,,2.7,270,54,9.6,6.4,1011.6,1019.7,0.5,0.45,,,5,5,Sc,12,5000,,,15.2,15,12.2,11.4,10.8
133,대전,2023-03-15 19:00,13.9,,2.1,230,63,9.9,6.9,1012.5,1020.6,0,0.04,,,10,8,,10,4569,,,13.1,13.9,12.1,11.6,11.1
133,대전,2023-03-15 20:00,12.5,,1.5,320,67,9.7,6.5,1013.3,1021.5,,,,,1,1,,7,3130,,,12.1,13.2,12,11.6,11.2
133,대전,2023-03-15 21:00,11.6,,1.3,230,70,9.5,6.3,1013.9,1022.1,,,,,9,9,Sc,7,2037,,,11.4,12.7,11.8,11.6,11.3
133,대전,2023-03-15 22:00,9.4,,4.8,320,66,7.7,3.3,1015.2,1023.5,,,,,2,2,,6,1178,,,10.3,12,11.6,11.5,11.3
133,대전,2023-03-15 23:00,8.6,,4.2,320,62,6.9,1.7,1015.7,1024,,,,,7,7,,8,1444,,,9.4,11.4,11.3,11.4,11.3
133,대전,2023-03-16 0:00,7.2,,2.6,340,41,4.2,-5.2,1016.8,1025.2,,,,,7,7,Sc,11,2303,,,8.1,10.8,11.1,11.2,11.2
133,대전,2023-03-16 1:00,5.8,,3.1,320,36,3.3,-8.1,1017.9,1026.3,,,,,9,1,,56,3392,,,6.6,9.9,10.8,11,11.1
133,대전,2023-03-16 2:00,4.5,,2.5,340,41,3.5,-7.6,1018.8,1027.3,,,,,6,5,,52,2743,,,5.1,9,10.4,10.8,11
133,대전,2023-03-16 3:00,3.5,,3.2,360,39,3.1,-9.1,1019,1027.5,,,,,0,0,,,2744,,,3.3,8.1,10,10.6,10.8
133,대전,2023-03-16 4:00,2.7,,3.5,320,36,2.7,-10.9,1019.4,1027.9,,,,,0,0,,,3089,,,2.1,7.2,9.6,10.3,10.7
133,대전,2023-03-16 5:00,2,,2.4,340,36,2.5,-11.5,1019.8,1028.4,,,,,5,0,Ci,,3433,,,1.5,6.5,9.1,10,10.5
133,대전,2023-03-16 6:00,1.6,,2.6,340,38,2.6,-11.2,1020.4,1029,,,,,6,0,Ci,,4011,,,1.3,6,8.7,9.6,10.3
133,대전,2023-03-16 7:00,1.1,,0.5,340,39,2.6,-11.3,1020.9,1029.5,0,0,,,2,0,Ci,,4169,,,0.4,5.4,8.3,9.3,10.1
133,대전,2023-03-16 8:00,3.1,,0,0,34,2.6,-11.2,1021.8,1030.4,0.6,0.33,,,6,0,Ci,,4013,,,1.8,5.6,8,9.1,9.9
133,대전,2023-03-16 9:00,5.2,,3,360,23,2,-14.2,1022.3,1030.8,1,1.17,,,1,0,Ci,,4973,,,7,6.8,8,9,9.9
133,대전,2023-03-16 10:00,7.1,,2.3,20,20,2,-14.4,1022.2,1030.6,1,1.93,,,2,0,Ci,,4807,,,13.2,8,8.1,8.9,9.7
133,대전,2023-03-16 11:00,7.6,,2.7,50,17,1.8,-15.9,1021.7,1030.1,1,2.45,,,2,0,Ci,,4912,,,17.2,9.7,8.4,8.9,9.5
133,대전,2023-03-16 12:00,9.1,,3.7,340,14,1.6,-17,1021,1029.3,1,2.19,,,6,0,Ci,,5000,,,18.1,10.9,8.8,9.1,9.5
133,대전,2023-03-16 13:00,9.8,,2.3,20,13,1.6,-17.3,1020.6,1028.9,1,2.31,,,9,0,Cs,,5000,,,21.1,12.5,9.3,9.4,9.6
133,대전,2023-03-16 14:00,11.6,,2.7,320,12,1.6,-16.9,1020,1028.3,1,2.34,,,8,0,Cs,,5000,,,23.4,13.7,10,9.8,9.8
133,대전,2023-03-16 15:00,11.3,,3.5,320,10,1.3,-19.3,1019.6,1027.9,0.8,2.18,,,10,0,Cs,,5000,,,19.9,14.7,10.8,10.2,10
133,대전,2023-03-16 16:00,11,,3.2,340,9,1.2,-20.7,1019.6,1027.9,0,1.04,,,10,10,As,44,5000,,,16.5,14.1,11.2,10.6,10.3
133,대전,2023-03-16 17:00,10,,3.9,320,11,1.3,-19.2,1019.3,1027.6,0,0.68,,,10,10,As,44,5000,,,13.6,13.4,11.3,10.9,10.5
133,대전,2023-03-16 18:00,8.6,,2.8,20,17,1.9,-15.1,1019.1,1027.4,0,0.27,,,10,0,Cs,,4747,,,10.5,12.3,11.3,11.1,10.7
133,대전,2023-03-16 19:00,6.9,,2.3,340,22,2.2,-13.4,1019.9,1028.3,0,0.03,,,10,3,,43,4461,,,8.1,11.1,11.1,11,10.8
133,대전,2023-03-16 20:00,6,,2.1,20,24,2.3,-13,1019.7,1028.2,,,,,10,2,,44,4182,,,6.9,10.1,10.8,11,10.9
133,대전,2023-03-16 21:00,5.3,,2.9,50,23,2,-14.2,1020,1028.5,,,,,10,10,As,40,4212,,,6.2,9.4,10.4,10.8,10.9
133,대전,2023-03-16 22:00,4.7,,1.7,360,27,2.3,-12.7,1020.5,1029,,,,,10,1,,39,4116,,,5.6,8.8,10.1,10.6,10.8
133,대전,2023-03-16 23:00,4.5,,1.9,20,28,2.4,-12.4,1020.5,1029,,,,,10,7,,39,3927,,,5.3,8.4,9.7,10.4,10.7
133,대전,2023-03-17 0:00,3.9,,0.9,20,31,2.5,-11.7,1019.9,1028.4,,,,,10,0,,,3981,,,4.5,7.9,9.4,10.1,10.6
133,대전,2023-03-17 1:00,3.5,,2,340,38,3,-9.5,1020,1028.5,,,,,7,2,,36,4235,,,3.8,7.3,9.1,9.9,10.4
133,대전,2023-03-17 2:00,3,,1.4,360,43,3.3,-8.3,1019.7,1028.2,,,,,9,2,,56,3924,,,3.4,6.9,8.8,9.7,10.3
133,대전,2023-03-17 3:00,2.3,,0.3,0,47,3.4,-7.8,1019.3,1027.9,,,,,8,0,Ci,,4057,,,2.9,6.5,8.5,9.4,10.1
133,대전,2023-03-17 4:00,2.5,,0,0,48,3.5,-7.4,1018.8,1027.4,,,,,7,7,Ac,35,4130,,,2.6,6.1,8.3,9.2,9.9
133,대전,2023-03-17 5:00,2.3,,1.1,340,52,3.8,-6.5,1018.5,1027.1,,,,,9,6,AcCi,37,4264,,,3.1,5.9,8.1,9,9.8
133,대전,2023-03-17 6:00,2.7,,1,20,50,3.7,-6.7,1018.1,1026.6,,,,,9,5,AcCi,36,3949,,,3.4,5.9,7.9,8.8,9.6
133,대전,2023-03-17 7:00,2.5,,1.1,20,52,3.8,-6.3,1018.4,1026.9,0,0,,,9,4,AcCi,34,3501,,,3.4,5.8,7.7,8.6,9.4
133,대전,2023-03-17 8:00,3.5,,1.5,360,49,3.8,-6.2,1018.7,1027.2,0,0.21,,,9,3,AcCi,31,3506,,,5.1,6.1,7.6,8.5,9.3
133,대전,2023-03-17 9:00,3.9,,1.8,50,45,3.6,-6.9,1018.6,1027.1,0,0.39,,,9,2,AcCi,33,3109,,,6.4,6.5,7.6,8.4,9.2
133,대전,2023-03-17 10:00,5.1,,1.5,340,39,3.4,-7.7,1018.2,1026.7,0,0.54,,,9,7,AcCi,29,3415,,,8.4,7.1,7.7,8.4,9.1
133,대전,2023-03-17 11:00,6.7,,0.4,0,34,3.3,-8,1017.3,1025.7,0,1.03,,,9,3,AcCi,28,3808,,,12.3,8.3,7.9,8.4,9.1
133,대전,2023-03-17 12:00,8.8,,1.2,50,27,3,-9.2,1015.8,1024.1,0.4,1.71,,,9,0,Ci,,4080,,,16.5,10,8.4,8.6,9.2
133,대전,2023-03-17 13:00,11,,1.1,160,21,2.8,-10.5,1014.5,1022.7,0.2,1.71,,,9,4,AcCi,34,4722,,,18.9,11.5,8.9,8.9,9.2
133,대전,2023-03-17 14:00,12.3,,0.6,20,19,2.7,-10.7,1013.4,1021.6,0.3,1.67,,,9,6,AcCi,27,4766,,,18.8,12.7,9.4,9.2,9.3
133,대전,2023-03-17 15:00,12,,0.1,0,18,2.5,-11.6,1012.5,1020.7,0,0.98,,,9,4,AcCi,27,5000,,,15.8,12.8,10,9.5,9.5
133,대전,2023-03-17 16:00,12,,1.7,140,20,2.8,-10.3,1012,1020.2,0,0.49,,,9,4,AcCi,24,4960,,,13.5,12.3,10.3,9.8,9.7
133,대전,2023-03-17 17:00,12,,0,0,21,3,-9.6,1012,1020.2,0,0.33,,,9,6,AcCi,24,4735,,,12.4,12,10.4,10.1,9.9
133,대전,2023-03-17 18:00,11.6,,0.1,0,24,3.3,-8.3,1012.6,1020.8,0,0.15,,,9,4,AcCi,22,4889,,,10.7,11.4,10.4,10.2,10
133,대전,2023-03-17 19:00,10.3,,0.8,340,29,3.6,-6.9,1012.4,1020.7,0,0.03,,,9,9,,27,4016,,,8.8,10.6,10.3,10.2,10.1
133,대전,2023-03-17 20:00,9.3,,1.7,340,33,3.9,-6.1,1012.3,1020.6,,,,,9,4,,32,4229,,,8.2,10,10.1,10.2,10.2
133,대전,2023-03-17 21:00,9.1,,0,0,33,3.8,-6.3,1012.2,1020.5,,,,,10,10,As,28,4076,,,7.7,9.6,9.9,10.1,10.2
133,대전,2023-03-17 22:00,8.9,,0,0,35,4,-5.7,1012.4,1020.7,,,,,9,9,,29,3757,,,7.4,9.3,9.7,10,10.2
133,대전,2023-03-17 23:00,8.6,,0.9,270,38,4.2,-4.9,1012.1,1020.4,,,,,8,8,,28,3574,,,7.1,8.9,9.5,9.9,10.2
133,대전,2023-03-18 0:00,7.9,,0.2,0,39,4.2,-5.2,1011.5,1019.8,,,,,8,8,,,3700,,,6.4,8.6,9.4,9.8,10.1
133,대전,2023-03-18 1:00,7.4,,0,0,38,3.9,-6,1011.4,1019.7,,,,,8,7,,33,3310,,,6,8.2,9.1,9.6,10
133,대전,2023-03-18 2:00,7.1,,0,0,34,3.4,-7.7,1011.4,1019.7,,,,,7,7,,30,3364,,,5.8,7.9,9,9.5,9.9
133,대전,2023-03-18 3:00,6.9,,0,0,39,3.9,-6.1,1011.1,1019.4,,,,,9,9,Ac,33,2929,,,5.6,7.7,8.8,9.4,9.9
133,대전,2023-03-18 4:00,6,,0,0,40,3.7,-6.6,1011.1,1019.5,,,,,3,1,AcCi,29,3052,,,4.1,7.2,8.6,9.2,9.7
133,대전,2023-03-18 5:00,4.9,,1.8,320,46,4,-5.7,1011.1,1019.5,,,,,8,8,Ac,31,3052,,,3.5,6.6,8.4,9.1,9.6
133,대전,2023-03-18 6:00,5.2,,0.2,0,44,3.9,-6,1011.3,1019.7,,,,,9,9,Ac,33,3018,,,4.4,6.6,8.2,8.9,9.5
133,대전,2023-03-18 7:00,5,,0,0,49,4.3,-4.8,1011.7,1020.1,0,0,,,7,7,Ac,30,2968,,,4.6,6.5,8,8.8,9.4
133,대전,2023-03-18 8:00,5.5,,0,0,50,4.5,-4.1,1011.7,1020.1,0.1,0.2,,,1,0,Ci,,2560,,,4.4,6.5,7.9,8.6,9.3
133,대전,2023-03-18 9:00,8.4,,2,360,34,3.8,-6.5,1012.1,1020.4,1,1.17,,,8,3,ScAc,10,2450,,,11.1,7.8,8,8.7,9.3
133,대전,2023-03-18 10:00,9.9,,1.8,320,31,3.8,-6.4,1012,1020.3,0.5,1.31,,,7,3,ScAc,10,2435,,,14.2,9.1,8.2,8.7,9.2
133,대전,2023-03-18 11:00,11.5,,1.8,360,25,3.4,-7.8,1011.6,1019.8,1,2.29,,,4,0,Ci,,2825,,,20.7,11,8.7,8.8,9.3
133,대전,2023-03-18 12:00,12.9,,2.9,340,17,2.5,-11.6,1011,1019.1,0.9,2.61,,,6,3,ScCi,10,3749,,,25.2,12.9,9.2,9.1,9.3
133,대전,2023-03-18 13:00,13.7,,3.7,320,17,2.7,-10.9,1010,1018.1,0.9,2.61,,,6,3,ScCi,10,4166,,,25.2,14.6,10,9.6,9.5
133,대전,2023-03-18 14:00,14.1,,2.3,290,18,2.9,-9.9,1009.2,1017.3,1,2.45,,,4,0,Ci,,3905,,,24.6,15.7,10.8,10.1,9.8
133,대전,2023-03-18 15:00,16.5,,2.4,320,16,3,-9.4,1008.7,1016.7,1,2.41,,,2,0,Ci,,4977,,,27,16.5,11.6,10.7,10.1
133,대전,2023-03-18 16:00,15.4,,4.5,320,15,2.6,-11.1,1009.1,1017.2,1,2.05,,,0,0,,,5000,,,23.9,16.7,12.2,11.2,10.5
133,대전,2023-03-18 17:00,13.9,,4.5,320,17,2.7,-10.8,1009.3,1017.4,1,1.36,,,0,0,,,5000,,,19,16,12.6,11.6,10.9
133,대전,2023-03-18 18:00,11.9,,4.8,320,21,2.9,-9.7,1009.7,1017.9,1,0.58,,,0,0,,,4186,,,13,14.4,12.6,11.8,11.1
133,대전,2023-03-18 19:00,10.1,,3.7,320,29,3.6,-7.1,1010.3,1018.6,0,0.07,,,0,0,,,3101,,,9.6,12.7,12.3,11.8,11.3
133,대전,2023-03-18 20:00,8.9,,3.3,320,33,3.8,-6.5,1010.9,1019.2,,,,,0,0,,,2970,,,7.7,11.4,11.8,11.7,11.4
133,대전,2023-03-18 21:00,7.8,,2.6,320,40,4.2,-4.9,1012,1020.3,,,,,0,0,,,2971,,,6.6,10.4,11.4,11.5,11.4
133,대전,2023-03-18 22:00,6.6,,2.9,340,43,4.2,-5.1,1012.5,1020.9,,,,,0,0,,,2782,,,5.4,9.5,10.9,11.3,11.4
133,대전,2023-03-18 23:00,5.9,,0,0,43,4,-5.7,1012.6,1021,,,,,0,0,,,2327,,,4.3,8.6,10.4,10.9,11.2
133,대전,2023-03-19 0:00,5,,1.7,50,45,3.9,-5.9,1012.6,1021,,,,,0,0,,,1938,,,3.4,7.9,10,10.7,11
133,대전,2023-03-19 1:00,4.8,,0.8,230,46,4,-5.8,1013.1,1021.5,,,,,0,0,,,2187,,,2.9,7.3,9.6,10.4,10.9
133,대전,2023-03-19 2:00,3.6,,0,0,52,4.1,-5.3,1013.2,1021.7,,,,,0,0,,,1976,,,2.4,6.8,9.2,10.1,10.6
133,대전,2023-03-19 3:00,3.2,,1.7,270,57,4.4,-4.5,1013.1,1021.6,,,,,0,0,,,1403,,,2,6.3,8.8,9.7,10.4
133,대전,2023-03-19 4:00,2.9,,0.4,0,58,4.4,-4.5,1013,1021.5,,,,,0,0,,,1450,,,1.6,5.8,8.5,9.4,10.2
133,대전,2023-03-19 5:00,2,,0,0,64,4.5,-4.1,1012.9,1021.4,,,,,0,0,,,1158,,,0.9,5.3,8.1,9.2,10
133,대전,2023-03-19 6:00,0.7,,0.5,320,70,4.5,-4.1,1013.3,1021.9,,,,,0,0,,,866,,40,0.5,4.9,7.8,8.9,9.8
133,대전,2023-03-19 7:00,0.4,,0,0,73,4.6,-3.8,1013.9,1022.5,0,0.01,,,0,0,,,737,,40,0.4,4.5,7.5,8.6,9.5
133,대전,2023-03-19 8:00,3.2,,0,0,65,5,-2.7,1014.5,1023,0.9,0.4,,,0,0,,,826,,40,2.1,5.1,7.4,8.5,9.4
133,대전,2023-03-19 9:00,6.1,,0,0,52,4.9,-3,1014.9,1023.3,1,1.11,,,0,0,,,1053,,40,8.1,6.6,7.4,8.5,9.4
133,대전,2023-03-19 10:00,8.7,,0.6,180,45,5.1,-2.5,1015.1,1023.4,1,1.84,,,2,0,Ci,,1061,,,14.2,8.4,7.7,8.4,9.2
133,대전,2023-03-19 11:00,11.8,,2.1,180,33,4.6,-3.9,1014.5,1022.7,1,2.4,,,0,0,,,1470,,,20,10.5,8.1,8.5,9.2
133,대전,2023-03-19 12:00,12.7,,1.8,270,28,4.1,-5.3,1013.9,1022.1,1,2.85,,,2,0,Ci,,1536,,,24.6,12.8,8.7,8.8,9.2
133,대전,2023-03-19 13:00,14,,2.6,340,22,3.5,-7.4,1012.6,1020.7,1,3.02,,,0,0,,,1861,,,27.7,14.6,9.5,9.3,9.4
133,대전,2023-03-19 14:00,15.4,,2.3,140,18,3.1,-8.8,1011.3,1019.4,1,2.91,,,0,0,,,2095,,,29.5,16.6,10.6,10,9.7
133,대전,2023-03-19 15:00,16.8,,2.4,20,16,3,-9.2,1010.6,1018.6,1,2.62,,,0,0,,,2581,,,29.4,17.6,11.7,10.6,10.1
133,대전,2023-03-19 16:00,16.4,,2.8,360,18,3.3,-8,1010,1018,1,2.07,,,0,0,,,2280,,,26.2,17.9,12.5,11.3,10.5
133,대전,2023-03-19 17:00,16.2,,1.3,50,18,3.3,-8.1,1009.5,1017.5,1,1.34,,,0,0,,,2280,,,21.3,17.2,13,11.8,10.9
133,대전,2023-03-19 18:00,14.6,,1.2,20,22,3.6,-6.9,1009.4,1017.5,1,0.6,,,0,0,,,1939,,,14.5,15.6,13,12.1,11.3
133,대전,2023-03-19 19:00,12.1,,1.8,320,28,4,-5.8,1010,1018.2,0.2,0.07,,,0,0,,,1626,,,10.5,13.7,12.8,12.2,11.5
133,대전,2023-03-19 20:00,10.1,,2,360,32,4,-5.8,1010.2,1018.4,,,,,0,0,,,1557,,,8.3,12.2,12.3,12.1,11.7
133,대전,2023-03-19 21:00,9.4,,1.9,20,37,4.4,-4.5,1010.3,1018.5,,,,,0,0,,,1291,,,6.8,11,11.8,11.9,11.7
133,대전,2023-03-19 22:00,8.3,,1.3,320,40,4.4,-4.5,1010.5,1018.8,,,,,0,0,,,1213,,,5.6,10,11.3,11.6,11.6
133,대전,2023-03-19 23:00,7.1,,1.7,340,44,4.4,-4.3,1010.6,1018.9,,,,,0,0,,,1231,,,4.8,9.2,10.8,11.3,11.5
133,대전,2023-03-20 0:00,6,,0.5,290,49,4.6,-3.9,1010.6,1019,,,,,0,0,,,1154,,,4.1,8.5,10.3,11,11.3
133,대전,2023-03-20 1:00,5,,1.2,320,54,4.7,-3.5,1010.7,1019.1,,,,,1,0,,,1137,,,3.5,7.8,9.9,10.7,11.2
133,대전,2023-03-20 2:00,4.4,,1,340,55,4.6,-3.8,1010.3,1018.7,,,,,5,4,,62,1092,,,3.4,7.4,9.6,10.4,11
133,대전,2023-03-20 3:00,3.7,,0.1,0,58,4.6,-3.8,1009.9,1018.3,,,,,4,0,Ci,,1038,,,2.9,6.9,9.2,10.1,10.8
133,대전,2023-03-20 4:00,2.9,,1.6,340,61,4.6,-3.8,1009.5,1018,,,,,4,0,Ci,,1047,,,2.5,6.5,8.9,9.8,10.5
133,대전,2023-03-20 5:00,2.6,,0.6,340,63,4.6,-3.7,1009.5,1018,,,,,5,0,Ci,,978,,40,2.2,6,8.6,9.6,10.3
133,대전,2023-03-20 6:00,2.3,,0.1,0,65,4.7,-3.6,1009.6,1018.1,,,,,5,0,Ci,,851,,40,1.6,5.7,8.3,9.3,10.1
133,대전,2023-03-20 7:00,1.9,,1,320,69,4.9,-3.1,1010,1018.5,0,0.01,,,6,0,Ci,,758,,40,1.9,5.4,8,9.1,9.9
133,대전,2023-03-20 8:00,4.1,,0.6,320,62,5.1,-2.5,1010.2,1018.6,0.7,0.41,,,4,0,Ci,,770,,40,4.2,6,7.9,8.9,9.9
133,대전,2023-03-20 9:00,7,,0.3,0,54,5.4,-1.6,1010.1,1018.4,1,1.07,,,0,0,,,772,,40,9.2,7.5,8,8.9,9.7
133,대전,2023-03-20 10:00,11,,0.8,160,38,5,-2.7,1009.6,1017.8,1,1.83,,,0,0,,,1017,,40,15.7,9.5,8.3,8.9,9.6
133,대전,2023-03-20 11:00,14.2,,2.1,160,21,3.4,-7.8,1009.2,1017.3,1,2.46,,,0,0,,,1723,,,21.9,11.7,8.8,9,9.6
133,대전,2023-03-20 12:00,16.4,,2.2,160,19,3.5,-7.3,1008.1,1016.1,1,2.88,,,0,0,,,2276,,,27.1,14,9.4,9.3,9.7
133,대전,2023-03-20 13:00,18.1,,0.8,250,21,4.3,-4.6,1006.8,1014.7,1,2.8,,,3,0,Ci,,2193,,,29.9,15.9,10.3,9.9,9.9
133,대전,2023-03-20 14:00,18.1,,2.3,290,18,3.7,-6.6,1006.1,1014,1,3,,,6,0,Ci,,2704,,,30.6,17.9,11.4,10.5,10.2
133,대전,2023-03-20 15:00,19.5,,2,290,20,4.5,-4,1005.8,1013.7,1,2.57,,,2,0,Ci,,2243,,,31,18.8,12.4,11.3,10.6
133,대전,2023-03-20 16:00,18.9,,1.8,250,19,4.2,-5.2,1005.5,1013.4,1,1.99,,,4,0,Ci,,2453,,,27.6,19.1,13.2,11.9,11
133,대전,2023-03-20 17:00,17.9,,2,250,20,4.1,-5.4,1005.2,1013.1,1,1.34,,,3,0,Ci,,2335,,,21.9,18.3,13.7,12.4,11.5
133,대전,2023-03-20 18:00,15.2,,1.8,230,26,4.5,-4.2,1005.4,1013.4,0.4,0.43,,,7,0,Ci,,1225,,,15.4,16.5,13.7,12.7,11.8
133,대전,2023-03-20 19:00,12.9,,2.9,200,29,4.3,-4.7,1005.1,1013.2,0,0.05,,,8,0,,,1833,,,12.2,14.8,13.5,12.8,12.1
133,대전,2023-03-20 20:00,11.5,,1.7,180,31,4.2,-5,1005.7,1013.9,,,,,8,0,,,2187,,,10.4,13.5,13.1,12.7,12.2
133,대전,2023-03-20 21:00,10.9,,3,200,28,3.6,-6.9,1006.2,1014.4,,,,,8,0,Ci,,2524,,,9.2,12.4,12.6,12.6,12.3
133,대전,2023-03-20 22:00,10.5,,3,200,29,3.7,-6.8,1006.8,1015,,,,,9,0,,,2818,,,8.7,11.6,12.2,12.4,12.3
133,대전,2023-03-20 23:00,10,,2.1,200,32,3.9,-5.9,1007,1015.2,,,,,9,8,,63,2608,,,8.3,11,11.8,12.2,12.2
133,대전,2023-03-21 0:00,9.4,,2.2,200,32,3.8,-6.4,1007.3,1015.5,,,,,8,0,,,2644,,,7.6,10.4,11.5,11.9,12.1
133,대전,2023-03-21 1:00,9.2,,1.6,230,33,3.8,-6.2,1007.2,1015.4,,,,,9,0,,,2648,,,6.7,9.9,11.1,11.6,11.9
133,대전,2023-03-21 2:00,7.4,,0.6,340,42,4.3,-4.7,1006.6,1014.9,,,,,8,1,,65,2682,,,6.1,9.3,10.8,11.4,11.7
133,대전,2023-03-21 3:00,6.4,,1.1,320,42,4,-5.6,1006.2,1014.5,,,,,5,0,Ci,,2610,,,5.3,8.8,10.4,11.1,11.5
133,대전,2023-03-21 4:00,5.5,,0,0,48,4.3,-4.6,1005.8,1014.2,,,,,4,0,Ci,,2624,,,4.2,8.1,10.1,10.8,11.3
133,대전,2023-03-21 5:00,4.6,,0.6,250,50,4.2,-4.9,1005.7,1014.1,,,,,4,0,Ci,,2531,,,3.7,7.6,9.8,10.6,11.1
133,대전,2023-03-21 6:00,4,,1.1,290,56,4.5,-4,1006.1,1014.5,,,,,5,0,Ci,,2324,,,3.2,7.1,9.4,10.3,10.9
